time,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_RM.NET_INDEX
2011-12-15,-0.758547,1.1906,-0.574029,-0.469046,1.59336,2.90571,-0.872565,-0.312159,-2.93177,7.3625,-3.2677,-0.162762,-0.549123,-6.9232,0.042555,-10.5704,-1.2505,4.11405,-1.68701,8.28828,1.63465,7.4698,-11.0892,18.2317,1.12635,0.067117,9.33976,-16.9028,11.2003,-1.89484,2.60991,-10.0523,-0.679549,-12.2587,4.47867,-1.10689,1.31976,8.69578,0.399903,-1.5933,0.960053,17.2956,,-12.563,-0.564954,1.8181,,-3.69918,-4.57173,-0.4336,-1.32502,-1.04984,7.58288,-9.71533,-0.729723,-7.85054,-8.06491,-2.49559,2.39771,2.11359,3.78223,4.26622,6.86434,-1.89936,2.07884,-4.17902,0.097242,2.02927,-6.98099,-24.1936,,-0.367065,-2.91516,8.45737,,-0.721458,-16.3441,-2.6933,-2.75393,-0.408438,-2.28046,-4.59681,1.34264,-4.27112,-0.814668,0.263944,0.953221,-0.214073,,,,,0.65999,-2.43163,,1.67171,,,,,,,,,0.075777,0.299416,-0.423123,-5.11441,-15.9858,-4.06941,,1.05055
2011-12-16,-2.42011,0.148041,-0.786835,-3.27957,-4.5544,2.64926,-0.764483,-6.65044,-8.55423,7.3625,,0.193991,-10.6017,2.88755,,-18.2908,-0.183902,-8.09514,,-1.76291,,0.757188,,-0.228341,,,,0.254999,-3.05915,7.16977,,-5.87942,-1.17662,3.26221,2.00574,3.28358,-3.4425,-3.96425,,-4.19403,0.798523,3.47806,,0.530319,,,,-15.6984,-1.22114,-2.94749,-0.644157,3.93202,1.13239,3.10388,-5.60726,12.7211,3.26782,-10.1026,0.12518,4.17611,,8.91294,,0.886757,-4.05507,-1.18765,0.058611,9.46591,6.98099,-24.4638,,1.59431,-1.29659,-5.89237,,-0.743695,-4.49591,-2.30633,2.90141,1.13495,-3.12049,-1.9174,-2.19155,5.55584,1.25604,-0.704873,-1.38552,-5.36421,,,,,1.04222,-0.054663,-4.37467,-6.48462,,0.659477,,5.10039,,-4.93045,,-6.52486,3.11704,-2.99179,0.546657,-4.71093,-1.85711,6.81662,,-0.095573
2011-12-19,1.49804,4.12028,-3.06348,-1.60067,1.75841,2.50787,-5.71261,-2.98933,1.00548,4.6182,-4.58169,6.98123,-7.61195,-3.48658,-0.438022,8.23466,1.2505,4.08615,6.38442,-27.0338,3.48996,-0.417705,-11.0892,18.2317,-1.7553,-1.14282,-9.33976,-16.6548,2.75011,3.18272,-2.69565,15.8488,13.7035,-0.245624,,0.67452,-2.21074,11.1673,0.000223,0.413477,0.151721,17.2956,,0.531262,-0.564954,,9.43147,-15.6984,0.003842,-1.94142,1.56958,3.43025,1.91912,-7.71873,-0.281842,2.44575,-2.24425,-10.11,0.351557,2.83661,-6.48089,8.91294,13.1233,0.174958,-2.72279,7.55551,0.687759,6.98112,5.17005,-20.995,,-1.89875,-3.46001,-3.618,,0.123712,3.39087,-0.829962,-0.318744,6.9358,4.92484,-4.43907,2.59406,-1.59556,2.69102,4.96376,4.65913,-4.4339,,,,,5.15297,4.81054,4.37467,-4.90003,5.75721,0.659477,-4.43106,-5.10039,,,,,1.64267,2.6586,1.30965,0.07517,7.78835,0.634946,,-3.11906
2011-12-20,-2.6803,-2.55253,2.64715,-4.41089,0.591117,0.695368,-1.75727,-10.564,-8.10787,7.3625,,-0.048406,4.42558,1.61822,-0.438022,1.58301,-0.033902,-11.8905,6.38442,-7.46375,-1.76235,-4.15053,-11.0892,-2.3466,-0.178166,0.064675,-0.059451,-10.6987,4.06822,2.2869,,-19.8849,-3.08924,-12.2587,-9.38747,-7.4265,-1.76676,10.2716,1.79969,3.44775,1.69268,15.8161,,2.57189,0.564954,-2.00405,,-3.53327,-6.81189,-6.68196,5.92136,-7.50591,-6.72934,15.9541,5.32072,6.39251,-6.41684,-1.9015,9.39446,11.3468,-0.780102,-2.91353,-5.76747,2.21695,-6.05235,-13.8062,5.96873,6.15924,6.98099,-29.2502,,0.089533,-4.00382,-8.23451,4.95562,-2.84884,-6.97725,-0.046621,0.223145,0.091364,-1.62317,-9.47918,1.41638,7.87379,-3.44819,-3.88091,3.54719,7.96569,,,,,0.527052,-1.15101,,-0.152235,,,-4.43106,5.10039,-0.165554,,0.638319,12.8301,-9.35113,-5.01408,5.40653,3.02679,12.67,-0.949697,,3.76512
2011-12-21,0.064483,-2.21991,-0.126203,-0.38693,0.962138,1.04344,-2.23119,-2.57415,1.01813,4.94439,-2.2465,1.16713,-8.94141,-0.264285,0.379901,1.27197,0.073852,-1.988,,7.5409,0.137452,0.981395,-9.7038,12.4146,,-0.052083,,-17.8569,2.6694,-2.81101,,-10.4252,-4.76295,-2.7809,,1.83009,0.224311,9.9171,-1.74891,-3.89664,,17.2956,,22.8306,,,,-15.6984,0.581812,-9.67248,1.53799,3.79743,7.58288,-5.13236,7.11205,0.076777,5.39441,-0.109699,-3.13149,6.99141,2.36363,0.236776,11.5588,0.760067,-3.45167,2.20926,1.58146,2.53449,-0.325494,2.47441,,-4.77075,3.1035,-22.2226,-0.248224,2.84884,-2.22123,-2.77143,-1.03314,0.384304,-4.0418,-9.4436,1.40992,1.88925,-1.77757,-0.39496,1.4798,-2.65523,,,,,,2.00586,2.79954,1.7164,,,,,,1.47217,,-21.28,-7.02734,-1.46482,-1.50681,-1.31686,9.99206,-6.81662,,-1.56838
2011-12-22,-0.640826,1.08008,1.07651,-2.67282,1.23901,3.98032,-0.002318,-4.72708,,1.67994,,,0.45519,2.51899,-0.438022,-18.2908,0.142745,-0.426699,,-11.2284,-0.205416,0.614871,,,,1.59631,,,-0.335321,4.78539,-1.21738,-0.085196,11.2245,-0.248627,-1.08551,2.09631,0.406902,8.99009,1.80686,-3.16784,,11.3359,,5.67115,,,,,1.09422,-5.01166,0.877086,-1.23876,-7.58288,-3.20164,-1.25308,-1.56079,9.73464,2.39382,-2.23306,5.55848,0.970595,8.91294,18.307,-6.70243,-3.42975,-7.96684,3.42172,-0.908203,,18.4706,,4.77075,-0.283062,-14.14,,-0.627579,2.51698,-1.5738,-0.319718,6.9358,1.67692,-2.09071,0.57288,6.76585,-5.20538,2.56105,2.55998,-1.22759,,,,,-3.09455,-4.81054,,,,,,,,,,,-5.99383,-0.932754,0.679155,1.68709,-6.6602,1.53204,,1.84959
2011-12-23,1.55268,-1.63007,0.582152,-2.16727,2.95613,4.05291,-0.517141,-6.05833,8.55423,1.21516,-4.58169,1.4999,7.88505,-0.723895,,5.74523,1.2505,4.27871,,-7.27446,3.48996,0.743991,,-12.1814,,,6.14005,-1.05251,0.796041,8.43303,,-6.10502,-10.1394,-5.17502,,-0.270406,-4.26519,2.55701,,-3.06259,,17.2956,,12.7164,,,,-15.6984,1.05497,-8.79398,0.985242,0.1887,-2.55121,5.95816,-6.66787,0.063928,-0.462544,0.985946,-3.10985,1.24205,,0.81054,,-0.097838,1.4774,-2.4826,1.81014,-0.516056,0.685525,-19.6671,,-0.020442,-0.579106,-17.24,1.95282,-2.84884,-1.82051,-3.59191,0.125856,1.94808,8.80278,-6.86581,0.515986,1.38392,0.077898,-3.27651,0.80081,1.25275,,,,,,-0.543581,,,,,,,,,,,-0.021294,-3.95402,0.41699,0.515511,,0.221454,,
2011-12-26,0.703233,-0.550295,0.273224,-0.073983,0.676632,-0.439338,0.490004,-0.052611,1.02263,,,3.36099,-0.009095,1.3495,,-0.007297,,,,,,,,-5.91328,-1.09941,,,,,,,,-1.37091,-3.19819,-5.55872,,1.00888,-0.027982,,,,0.122541,,,,,,,-0.083151,-0.670558,,0.013258,,,,,,,,,,,,,,,,,,,,,0.135391,-2.48139,,0.050178,-0.419003,,,,-0.103367,,,0.000788,0.534731,-0.265287,,-0.004871,,,,,,-0.717605,,,,,,,,,,,0.899821,0.022564,,-0.016747,1.20182,-4.10448,,
2011-12-27,-1.1473,-0.161389,3.8973,-2.31617,-2.80537,0.137312,1.03111,-5.30738,,-0.756436,-1.36161,-6.98123,-0.469693,0.713392,0.203774,-3.73467,0.348149,6.33481,,-1.51638,-3.48996,0.280154,-8.77476,-1.37696,,,,-5.7078,-8.06865,0.436203,,17.1432,7.1876,-8.40063,9.38747,-0.387691,0.527454,5.43,-0.707411,-0.003557,,7.89827,,4.34497,,-2.00405,4.00276,,-0.228919,-5.86155,1.72937,1.37076,-0.463384,9.52739,2.18483,0.947014,-1.70534,-1.54376,0.796079,-0.258054,0.944527,8.91294,0.051617,6.70243,-4.94747,-11.3281,7.59728,1.31974,6.98099,17.1033,,,-2.39671,-19.1768,,,8.14221,-0.066767,0.037193,-0.03862,-3.52073,-0.962884,1.54463,-0.003821,0.364356,4.74822,5.98291,-1.67442,,,,,0.413686,0.190937,,,,,,,,,,,2.76753,3.82312,0.368664,-1.31215,3.66116,-2.61322,,-0.260969
2011-12-28,-0.630861,-4.12028,-0.383334,0.486902,-1.55436,-3.58893,0.251886,1.81707,8.55423,-7.3625,-4.58169,6.98123,-10.6017,3.3137,-0.438022,1.3578,-1.2505,-10.412,0.062603,2.34043,3.48996,-2.48993,11.0892,-3.77785,,0.370149,9.33976,-14.5839,-5.15147,-2.12222,-0.057747,14.5961,4.04864,-5.07631,-9.38747,0.026388,-0.988058,-10.4997,-2.05651,-14.0169,,17.2956,,11.7733,,-1.51836,-0.806704,,-4.29011,-4.28485,1.30462,-1.56702,2.2316,19.6189,-3.50471,-1.08908,-2.5277,-10.11,-9.39446,0.383572,-3.40592,2.70697,2.89752,0.404625,-5.70855,-13.8062,2.82422,-6.33893,-6.98099,-35.8844,,0.087574,-2.14707,14.4688,,-0.149132,-11.1212,-2.07409,1.28623,0.302567,-0.211127,-10.617,7.46977,-4.31086,4.14978,-4.96376,-2.67731,0.466488,,0.136513,,,0.928733,-4.81054,,-3.19062,,,,,0.165554,-3.89675,,,-0.130836,-5.01408,1.37279,-0.697125,15.3406,-2.45139,,
2011-12-29,-3.97012,-1.35493,-3.8973,-1.19826,-2.86847,-0.692384,-1.2388,1.49805,-2.2845,1.14845,,,-6.77747,2.32764,,4.34894,0.026568,-0.904295,,-0.227871,-0.132209,0.674098,,8.76092,,0.730481,-3.50631,-0.080464,-5.69805,4.29549,-1.36809,2.4469,6.11512,2.43758,,0.487237,-1.11703,-11.1673,2.3398,1.65728,1.98452,8.09979,,5.40867,,,,-3.47971,-6.60273,-3.98163,-2.41247,-0.445937,3.22737,2.19978,-1.32451,1.94588,-5.896,-10.11,-1.45723,-0.153574,-6.27539,8.91294,-2.81664,-0.429166,-3.11984,0.855875,-7.62668,-14.2673,4.24618,0.804836,,-0.621797,-3.31408,-7.91079,,2.84884,-20.9318,-2.63223,0.327363,-1.84386,2.9187,-1.02001,-0.637431,3.6332,-6.64186,-0.039902,-6.93863,-6.13905,,,,,-5.15297,1.50061,-4.37467,-9.57187,,,,,,,,,-2.82426,-5.01408,-0.04712,-4.10329,13.218,-6.78382,,-1.80721
2011-12-30,0.314018,-0.82539,3.8973,-1.82271,-1.21345,0.936339,-1.21683,1.45043,8.55423,2.45066,,6.98123,-10.6017,6.9232,-0.080041,0.695389,0.416833,-5.76967,-6.38442,-12.8057,-3.48996,0.612463,,-1.30284,,,,,1.32574,-3.53649,,2.83045,,0.096795,,,-4.53119,-6.60134,1.38648,-0.099513,,-4.78919,,-0.122389,,,,-15.6984,-6.4238,-3.41133,-1.03487,-1.81715,-1.50622,7.96489,-0.310757,0.174075,-8.76815,0.998094,-7.54926,-0.24418,-0.397271,3.84961,-1.1894,0.510205,-7.39368,-4.60207,-0.372522,-4.30786,6.80478,-11.9615,,2.94536,-0.026605,-10.851,,-2.84884,-20.9318,-1.9429,-3.16014,2.05076,-0.058028,2.83412,3.19673,-3.70925,5.06973,-1.15311,6.93863,-7.00703,,,,,5.15297,,4.37467,-9.57187,,,4.43106,,,,,,-6.81005,-5.01408,1.96285,-2.43273,,-0.431311,,-0.934757
2012-01-02,-0.993137,-0.427023,0.165194,0.249783,-1.55831,-0.993511,0.415721,0.609261,,,,,-0.702483,0.232498,,-0.962982,,-4.19388,,2.83499,,,,,,,,0.497913,,,,,-12.7658,-2.16058,,,-0.953083,0.520688,,0.047533,,0.133277,,,,,,,-1.12447,-0.366485,-0.045743,-0.000143,1.74058,6.61241,,0.145631,-6.19498,-0.645808,,,,1.04727,,,0.512742,-10.3633,,-0.295619,-5.45626,,,,,,,,-2.59159,-0.686693,,,,0.248306,,,-0.03851,0.324384,,0.046435,,,,,,-0.513849,,,,,,,,,,,-0.217369,0.048374,,-0.01607,0.837613,2.27221,,
2012-01-03,-3.17129,-1.38548,-0.712128,2.1139,-2.80267,-1.9436,-2.17418,2.85969,,-0.021556,,-0.654079,4.743,-6.35992,-0.438022,7.20239,-0.145681,1.90889,-2.36409,1.1673,-2.18656,2.73305,-11.0892,-6.87136,,0.155292,,-3.23353,-5.34253,0.221186,,-5.03178,-21.5628,-12.2587,,0.642167,-2.63266,1.10729,0.300482,14.0169,,1.81341,,-5.11399,,,-5.52076,-5.57626,-4.68015,-1.04619,-0.109913,2.65633,-0.318768,-1.04693,0.467402,1.01365,-5.2524,10.11,-7.09888,-2.16755,2.04618,2.97098,-7.13777,-0.208974,-5.07512,0.260732,0.058841,6.09861,,-4.83616,,-1.74622,0.435614,-0.110182,,,-13.1367,-1.67449,-0.049484,3.71425,-8.34424,-5.03102,4.19587,7.5181,-2.6807,-1.02326,2.33589,0.720764,,29.0911,,,,-1.25437,,0.545147,,,,,,,,,-9.35113,-5.01408,5.08268,2.94406,22.2147,-6.81662,,-1.9862
2012-01-04,-1.89135,1.3784,0.644182,2.93635,-1.58446,2.7261,-1.91555,1.23666,8.55423,7.3625,-1.51201,-0.317187,-10.6017,3.25291,0.438022,-4.67451,0.626761,-2.264,6.38442,9.53193,-0.180515,0.980003,,,-1.04835,0.047996,-1.39557,11.4006,-3.86645,-1.90153,,17.1513,13.1756,-10.1535,1.70813,0.837023,-5.90808,-0.983655,-0.811539,-14.0169,0.45555,0.060176,,6.42451,,,-3.63701,-15.6984,-5.34379,2.67613,-1.21755,-0.98863,7.20433,19.6189,-9.1327,-8.83687,8.83668,-6.86059,2.23653,-11.3721,4.026,0.310202,-12.7099,-6.29333,5.11141,4.16358,-2.63984,5.33617,0.738652,35.8844,,-2.65526,0.047523,-1.05889,,,-20.9318,-0.864386,2.65891,-0.196805,-9.29948,6.04219,-0.486595,4.53856,0.679189,-1.72756,6.0599,7.96569,,,,,1.26105,0.150216,,,,,,,,,,,-3.38199,-3.7926,5.9491,7.29818,12.9669,-0.318957,,3.76512
2012-01-05,-0.068419,-0.516192,-0.541894,1.74282,0.145489,0.593396,-0.127579,3.2526,8.49704,0.801537,4.1773,-0.843386,-10.6017,-3.19662,0.438022,-4.28478,1.2505,0.242853,6.38442,9.23373,-0.434666,5.45159,-11.0892,18.2317,-1.15018,0.943036,0.77557,-0.566472,-3.67208,2.89044,2.69565,1.66455,17.4208,-1.58183,,-7.4265,4.55988,-1.133,-5.88981,5.2125,,4.52641,,-17.5835,,-2.00405,,,-2.84061,-2.60591,-3.2827,0.043061,7.40075,6.6576,-9.1327,-2.09444,-6.66486,1.09202,-7.29614,-0.184839,1.34617,6.43506,7.91839,6.70243,4.40761,-9.03426,-2.07103,-8.52151,,16.5094,0.129115,0.83749,-0.113069,-0.2898,,-0.356002,-14.4935,-2.86572,1.98445,1.98861,-1.58004,-3.40123,-3.58725,1.03989,2.21641,-0.286907,1.3534,1.26414,,,,,0.407065,-4.81054,,-9.03966,,,,5.10039,,,,,2.88103,-1.36352,4.40116,4.85354,7.49206,-4.08096,,-3.76512
2012-01-06,-0.87679,0.82829,0.540298,-0.582613,2.86797,0.281569,3.98654,-0.199457,3.41342,3.30822,,-1.28722,10.5316,-2.78117,0.438022,3.66836,0.416887,2.624,,5.88289,0.006339,-0.672138,,7.87959,,,,5.04714,5.82821,-1.01762,,-5.94091,-3.39782,4.46329,9.38747,3.62154,-2.08821,2.67723,5.88981,-7.55264,0.904416,0.893563,,-28.56,,,,-0.749174,-3.06454,-2.10817,-0.935478,1.46191,1.57796,2.53349,-4.59347,-4.62354,-8.13657,-7.19172,-0.04396,-7.04119,-1.82766,4.65893,,1.59368,4.53074,-2.21916,5.19958,19.0168,-2.7589,14.3273,-0.129115,,,0.104595,,,-9.85861,-0.713961,-3.31029,-1.58089,-5.47163,-7.45069,0.970922,-1.03411,-4.59371,4.52769,-3.22857,-3.16282,,,,,0.760623,-1.52164,,,,,,,,,-0.638319,-10.9559,-3.12036,-3.40168,1.57819,-1.22484,-24.1114,4.59756,,
2012-01-09,-3.59728,-1.60523,0.2127,-2.37156,-4.5544,2.14046,1.84228,-4.63792,-8.55423,0.245449,-0.404154,-1.16234,3.05008,1.59877,,3.66801,-0.04365,5.40336,,11.5719,-2.05935,0.413066,,2.98202,,,,,-2.18916,3.60583,,-16.7947,-12.8901,0.621919,,3.57431,-7.31791,4.27589,4.10418,1.88733,,7.25971,,0.60398,,,,,-1.99098,-6.28818,0.243055,-0.32294,3.61321,4.53913,-2.44975,-12.7211,2.24704,-3.82296,9.39446,3.15096,-6.48089,8.76275,-4.01079,-3.33044,-0.679399,-3.52909,1.38086,0.080222,-6.98099,20.3939,-0.129115,1.65097,-0.296617,-8.72543,,,-10.1239,-2.9566,-0.88447,2.31193,3.9327,-12.3578,1.4888,-1.18513,0.725723,-3.05391,-2.262,-1.1493,,,,,,-4.81054,,0.336961,,,3.97805,,,,,,0.889116,-0.337541,-2.65301,-1.95852,4.91501,-6.81662,,0.023466
