time,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_RM.NET_INDEX
2017-10-04,-0.243876,0.069302,0.137159,0.362051,-0.087808,0.495281,-0.555039,0.737555,-0.191956,0.445134,0.646081,0.170537,-1.70506,-1.25005,3.16205,1.82612,0.674009,-3.31586,0.913512,1.62798,-2.20046,1.6004,-2.02236,-1.91963,-0.163072,-2.98003,0.347716,6.45378,-1.2166,0.546205,2.46257,-1.34086,1.08307,-0.495024,-1.91235,-8.66903,3.36125,-0.282915,-2.77999,-0.49627,0.641996,0.222915,-3.26304,-15.6123
2017-10-05,-0.120756,0.007532,0.02782,0.960989,-0.289063,-1.05656,0.443894,1.32368,-0.518933,1.60778,-1.34079,2.11142,1.33658,0.248878,3.34952,-0.959816,2.26893,3.41243,-4.76409,1.01033,-4.82434,3.66232,0.397868,1.30026,1.90702,-1.06167,-4.77244,1.871,-0.313172,1.46003,2.8038,-0.77029,-0.476935,-0.80954,-3.61943,1.85891,-0.22752,0.440726,1.27567,-3.20535,-0.199166,-0.980672,4.1697,-11.7017
2017-10-06,-0.159061,0.000429,0.730203,0.895118,-0.65797,-0.290077,2.24934,2.17303,-0.712922,0.720793,-0.583875,-2.1438,2.8694,-0.245263,1.54144,0.077389,0.709278,-0.881661,8.18309,3.1755,0.335868,1.07641,-11.794,6.96295,0.171494,0.23344,5.89129,0.863584,0.801493,0.656488,-4.22083,-2.06544,4.44952,-6.12984,-0.772206,7.44252,4.89833,1.01097,-16.6746,4.554,-0.286506,-0.46196,0.328432,-0.632449
2017-10-09,-0.302916,-0.022971,0.210849,0.040209,0.049728,-0.785035,1.82083,-0.475449,-2.17607,2.28881,-3.1916,1.63315,1.01793,2.59298,-3.13712,-3.56691,-0.343102,-0.097604,1.83437,-2.06292,0.91334,1.04293,12.5011,-3.17721,2.03728,-1.40822,-4.21766,1.82616,-0.001625,0.043514,-0.613315,0.138817,-0.213274,-1.06926,-1.73612,5.53807,-2.24825,-2.17877,-0.574489,7.81078,-0.217788,0.868977,-1.73331,-2.89575
2017-10-10,-0.464507,-0.005243,-0.279796,-0.210529,0.169154,0.290964,-1.07104,-0.80924,-2.21499,-0.43015,-0.042566,-0.347636,-1.97633,-0.33464,1.5311,-5.53006,0.337401,-0.739577,0.566944,0.030551,0.962235,2.80956,2.8693,-10.3886,2.33842,-2.0379,-1.044,4.60384,-1.79327,0.312328,3.32098,2.73269,0.12974,-1.1854,5.21036,3.80984,3.19749,-0.151382,-11.7169,0.727621,1.38749,0.374589,0.669011,5.63105
2017-10-11,0.03386,0.538651,-0.229086,0.793451,-0.426672,1.01141,-0.770956,0.979778,0.643551,1.50641,1.95465,1.27755,2.13596,-1.74089,4.44849,-1.40807,0.04399,-0.823237,-4.8405,1.69996,-2.61064,0.126462,-3.06129,-0.198078,1.71,1.23579,-2.69952,0.206931,-0.497632,-1.03702,0.106177,0.558561,2.72366,-6.12984,1.84264,-1.7428,1.48335,1.26937,1.52824,-0.355843,2.54749,-0.962587,-2.40738,0.003497
2017-10-12,-0.298634,0.286756,-0.399531,-0.030496,-1.21223,-0.378166,-1.77752,1.6657,-2.10891,1.76675,4.98354,1.41459,2.73055,0.57939,0.227879,1.89521,-0.511181,-0.768097,3.93393,-12.0387,1.10628,-0.297235,-1.60782,-10.3886,2.46811,1.46653,-4.27258,-0.26027,1.38191,0.839407,-0.677278,0.807978,-2.2799,-2.24496,7.78855,-0.133616,7.50912,1.4481,2.22092,4.76711,3.65753,-0.011257,-11.1071,-15.1859
2017-10-13,0.176056,0.162226,-0.669726,0.468387,0.633239,-0.24072,-0.513973,0.465988,0.17622,1.76251,-4.4129,-0.192009,-1.77771,0.23156,-0.386502,0.23727,0.914914,0.553091,-3.8005,2.86682,-1.42064,-0.861406,2.47709,0.085871,-1.30553,-0.731678,4.41433,1.49326,-0.37518,0.376316,1.95615,-1.48524,-4.11294,-4.73812,3.76077,15.1691,-0.96154,0.043968,-0.921297,2.75134,3.26732,1.68778,-5.57646,7.95589
2017-10-16,0.125907,0.321435,-0.388445,0.315502,-0.2644,0.238024,0.515185,-0.025305,0.852934,1.76046,-2.62218,0.191273,2.39516,-1.53637,2.03486,-1.13035,4.28909,0.690312,-7.48844,-5.04513,-2.71537,0.367439,-0.043202,1.47436,-0.192365,0.049399,-1.34602,3.15568,-0.233768,-0.275194,-0.073178,0.474115,1.75582,-6.47507,-3.169,15.2365,-0.801804,-0.927465,0.214896,-2.19032,-0.913682,-3.10105,1.75393,-0.709785
2017-10-17,0.003061,0.472613,-0.67846,-0.207081,-0.668637,0.298521,0.925809,0.365266,2.28187,2.34889,-5.22067,-4.32136,-0.68396,-1.48934,2.32283,-0.286124,0.916005,-1.87027,-2.7571,1.67005,-1.26724,1.18172,-2.58032,10.3886,1.40782,-0.846227,-0.768469,1.49761,-0.534382,-0.960279,0.252908,-1.57871,0.025511,-2.21196,-3.93685,-4.38584,0.461618,2.24337,-7.3027,4.65092,2.01528,2.47819,-5.87848,16.2837
2017-10-18,0.43982,0.3952,0.141212,-0.207785,0.997751,-1.1726,1.86878,-0.218826,0.272165,2.46905,-2.46172,-0.05953,-4.32428,0.108414,4.63394,0.326626,0.488222,-2.49798,3.25044,-4.8908,1.27401,1.25893,-12.2617,2.91396,-0.183295,1.27479,0.342281,1.54708,1.57534,0.149945,-4.22083,-0.582214,1.66552,-4.20033,12.5524,5.39826,-0.346095,0.17018,-2.35955,-0.534901,-0.455691,-0.012051,2.50418,-7.37354
2017-10-19,-0.257795,0.356211,-0.195208,-0.517504,-0.74913,-0.371459,-0.191693,-2.49161,0.05347,2.46905,0.311593,1.43973,-2.24365,-0.162504,-0.636586,5.21949,-1.5762,-0.821239,-3.3191,3.37751,-1.34717,2.31035,10.1902,3.31317,2.37006,-1.51823,-2.71673,2.90314,0.782723,-0.251603,-0.828937,-1.94405,-0.006675,-0.312087,1.99416,-8.22096,-4.74433,2.2527,5.66437,4.72695,1.38371,-0.506866,-0.726023,8.86427
2017-10-20,0.22667,0.289251,-0.009211,-0.002251,-0.030462,-0.399954,-0.095462,-1.53011,0.021559,2.62409,0.410118,1.84773,-0.226845,-2.66032,3.69382,1.28928,4.85365,0.490781,-5.577,2.3899,0.630348,0.793789,0.540351,10.3555,-0.30271,-0.428522,4.93484,2.89355,1.03375,-0.275931,-1.71229,-1.63966,1.05245,-0.457476,0.07832,2.08234,0.319547,-0.245324,-12.3482,-10.5905,1.89562,-1.81323,-2.9535,8.16411
2017-10-23,0.580719,0.076924,-0.075293,0.185996,0.411954,-0.165284,0.01105,1.07997,0.998891,0.377358,-2.51524,-0.304614,0.108375,-2.34382,4.29943,1.54089,-0.216083,-1.04209,-2.96555,-1.99879,-0.695393,2.29079,6.94747,-0.512116,2.33126,1.37878,0.062164,-2.03662,0.449405,1.33442,1.71791,-1.75828,-0.363813,-0.128427,-0.485486,-0.972582,-0.559327,-0.267272,2.41758,-10.9556,1.69451,-3.91906,-2.75338,17.2731
2017-10-24,-0.235628,-0.259164,-0.371232,0.336518,-0.725535,-0.747583,-1.95871,0.292128,0.01472,0.820654,1.78995,2.19286,-1.48045,-1.07713,4.49972,-2.30852,1.228,-1.68344,7.47171,4.25626,2.90373,4.29939,-1.57758,-5.59939,-2.03384,0.624199,-0.013442,1.56552,2.53745,-0.378614,1.10782,0.923176,-1.80633,-2.86534,0.176571,-3.65481,3.63004,1.03187,-9.95984,-4.61686,-2.50331,1.87044,2.28729,-17.8674
2017-10-25,0.211335,0.070063,0.856689,0.621051,-0.493119,0.969486,-0.281797,1.74424,0.748916,-0.739545,1.67478,0.63873,2.99618,-2.33802,0.467922,-2.58838,3.23442,-0.605296,-9.3072,5.70891,4.6539,-0.55139,7.97036,9.56589,-2.44958,0.095861,5.89129,-1.24334,0.787509,-1.52877,1.08576,-3.46319,-1.63591,-1.85856,7.06998,-7.11659,2.43952,-1.17582,-2.56779,-7.10844,1.22653,3.79135,-1.11574,-5.09832
2017-10-26,-0.706884,0.430063,0.192277,0.881861,-1.89972,0.007184,1.82212,-0.188462,1.62551,0.065523,-5.39124,2.08062,2.537,2.95558,0.849435,0.061445,1.15847,1.35732,-1.15164,5.5612,0.041549,4.82408,12.0389,2.15476,-2.25127,-0.857618,-4.03828,3.66827,-0.358363,-0.107941,1.54949,0.197009,-4.5228,4.31064,18.2628,-7.38679,-6.28885,-0.902742,5.01352,5.88884,0.063919,1.86986,-8.24285,13.4124
2017-10-27,-0.208853,0.145956,-0.052167,0.493507,-1.94566,0.30891,0.065852,0.185994,2.33258,2.46196,-4.50006,-2.39941,2.46694,-1.66234,-8.62613,-2.5924,-0.119565,-3.4623,9.97043,12.6107,1.98725,4.6897,5.25122,-1.15463,-0.361814,-2.61076,3.21084,4.5464,-0.493536,0.281749,4.19,1.61986,4.5228,-6.63589,16.6803,7.32907,2.51298,1.7875,5.60968,-2.12867,0.647552,-4.00879,-7.80719,10.5074
2017-10-30,0.20707,0.637478,-0.16312,-0.447536,0.439874,1.34358,-1.116,-3.4445,-0.517846,2.46196,0.980676,2.04437,1.01215,-1.00457,0.894314,1.09272,0.671284,-1.25851,-5.84956,0.684723,-1.32662,-1.37092,-4.14544,4.1732,-0.380753,-2.7811,6.30408,2.79212,-0.37065,0.252916,2.009,4.9767,1.55854,-1.37207,-15.6257,8.09857,3.71043,-0.283671,-10.157,5.34625,3.66355,-1.2013,-0.94472,1.54995
2017-10-31,-0.70275,-0.528651,-0.104714,0.46532,-1.17159,-0.936434,-0.621014,-1.21159,1.36182,0.524293,0.875388,1.61329,-0.229883,-0.019505,0.663804,-6.67377,2.27211,0.084978,-7.78833,5.05835,4.74568,-0.186568,-10.5448,-4.21188,-2.18538,-2.69837,3.98132,1.88288,-3.10124,0.104242,2.05278,5.00936,4.5228,-6.63589,-16.533,7.03798,1.94258,0.574091,9.85084,-4.76604,-1.15265,3.91906,-8.71166,6.09492
2017-11-01,0.121197,0.19753,-0.314758,-0.804257,-1.28516,1.68001,-0.906338,-0.714731,0.285744,-2.46905,-0.076025,3.37317,0.550689,0.414746,3.37502,1.82561,-0.34473,1.59571,6.92552,2.89605,-0.384134,2.60583,-11.0768,-8.90483,-1.35432,-2.98003,4.59233,-1.84646,3.12297,0.576524,-0.678016,-5.00936,-0.265793,-1.38127,6.80869,4.89763,-0.946941,-0.226343,-12.1476,5.82536,2.07224,1.315,-7.90487,3.8093
2017-11-02,0.108288,-0.020057,0.584434,0.395511,-0.339653,0.469435,-0.122518,2.24257,-1.74136,-0.900201,2.93522,-1.1524,0.569821,-1.29628,8.75339,-4.9708,-0.070925,-1.78397,3.22875,-0.234462,-1.57261,1.60461,12.507,7.82866,2.53067,0.126984,-6.41474,-2.21319,-0.048143,-0.476217,-2.53918,-2.18183,4.44952,-1.84665,6.59956,-15.7244,1.96415,0.359409,6.52563,-4.69237,3.67958,-0.149818,-8.23304,6.51832
2017-11-03,-0.063587,-0.098865,0.033185,0.232917,-1.04566,0.182967,2.16032,0.308289,1.34418,-1.49332,-1.53023,0.25392,-1.10529,-2.05723,-8.77834,-1.11449,2.93404,-3.11585,-3.68407,-1.96833,-0.369688,3.62081,-4.14459,0.33242,2.05904,0.582593,1.32661,1.64977,0.458122,0.422577,-3.55068,2.31175,3.71402,-1.19473,-1.83439,-16.0389,3.19702,-0.552506,-0.269561,1.82127,0.09163,3.85099,-5.9541,-3.19115
2017-11-06,-0.127057,0.120785,-0.109555,-1.18759,-0.783163,-0.048633,-1.31692,-3.0061,1.7012,1.30657,2.56452,-3.77087,-0.489808,0.431868,4.09639,2.93825,0.342053,-3.4544,2.8232,11.9696,0.479749,0.907157,-4.72653,0.002341,-0.567509,-0.547693,0.201096,8.37637,-0.021486,0.789619,1.9326,-5.18212,-4.50861,-0.653171,5.62693,16.0758,2.44686,-0.540257,-8.57328,2.08297,3.45923,-3.91906,-12.4338,7.5355
2017-11-07,-0.616954,0.008498,0.716481,0.197021,-1.71702,0.007126,1.7037,1.57281,1.32916,0.616905,-1.37748,-0.191915,-1.64465,-0.118248,1.09184,5.52811,3.93476,-1.76909,0.395473,0.758263,-0.455895,-0.274519,6.48562,-10.3886,2.63869,-1.24996,2.74522,-3.60708,-3.07227,0.37099,-3.06698,-4.51178,4.5228,-2.8625,-15.4124,-0.464009,-1.75385,-0.376295,7.38558,3.28817,3.67958,0.538271,1.37192,-3.67186
2017-11-08,0.067333,-0.243122,-0.301241,-0.019972,0.16989,-0.071892,-2.14995,-1.61713,0.38039,-0.251551,3.90569,4.51919,-0.976123,0.151006,4.52093,2.97686,-1.33285,-0.41245,3.10869,-1.25629,-0.094449,1.94805,-2.87503,-1.21629,0.699669,-2.02168,-1.9265,-0.734695,-0.64964,-0.704782,0.294272,-5.27483,-3.00145,-1.05621,11.1375,4.90952,2.01346,1.23104,-4.10329,-2.07927,-0.452593,2.61623,5.41509,3.76841
2017-11-09,0.688927,0.142854,-0.575381,0.925728,1.92974,0.721886,-3.05543,1.35969,-2.33258,-0.80075,4.56212,1.93035,1.00491,0.230132,-0.118095,-1.76852,-1.78021,-2.86945,0.185256,0.315336,-0.732313,2.30397,-2.29101,2.98012,-0.250621,-0.874889,3.81366,2.96369,2.82585,-0.611466,0.839146,-2.10513,-1.08054,-0.98636,2.82192,9.52273,-0.921477,0.197274,-3.36967,-1.13575,1.23059,1.88876,-1.50313,-8.04013
2017-11-10,-0.29604,0.26099,-0.07035,-0.558881,-0.911525,0.529061,1.04951,-1.98523,-0.531661,0.400718,-0.518749,2.33629,-0.451611,-1.67754,-0.791956,-0.883338,3.02435,0.176904,1.44326,5.90114,1.88185,3.73792,-8.27178,-0.863792,-2.37425,-1.43812,3.74487,-2.54881,2.49185,-0.140179,-4.49149,1.38912,0.09744,-1.80553,-9.51769,-2.00313,5.83129,0.477599,-3.41082,0.230793,2.46214,1.67147,2.60509,0.398971
2017-11-13,-0.612884,0.032308,-0.060409,0.726737,-1.46902,0.592278,-0.974109,1.59678,0.463518,-1.33134,-1.75932,-1.0327,1.63554,-0.399815,2.70895,-3.25253,2.0823,-0.734119,-1.04677,-4.08072,1.22959,-0.417222,1.96715,1.27245,1.7311,-0.130427,5.00412,2.10658,-1.62795,-0.032959,3.92224,1.7934,0.794346,-3.90868,-0.403328,9.49173,-0.229308,0.485137,-0.110885,-0.399723,1.84224,0.475931,-5.4077,-10.9898
2017-11-14,-0.311508,-0.015878,0.172456,-0.628461,-0.37699,-1.40985,0.005224,-1.59427,-2.30334,2.65631,2.15446,-1.8639,2.7545,-2.95558,3.68743,4.51072,1.27209,-2.07273,-4.24151,11.1232,-0.164503,4.53031,0.969757,-1.04875,-1.90734,-2.46704,-0.702967,3.05484,2.14128,-0.765095,-0.028191,-2.78858,-0.412886,-5.8683,3.7907,15.3558,3.12737,0.159681,-4.01036,-2.77312,3.06129,2.08136,-12.5091,8.9953
2017-11-15,0.232944,0.028905,-0.314193,0.22219,1.04884,0.379632,-1.73393,-0.868617,-0.801954,-0.040788,0.443114,0.852977,4.19042,0.174388,-6.08794,-6.01303,1.70185,1.00505,-6.69958,8.97028,-3.05178,3.97567,1.73581,-10.3555,-0.042122,-0.528906,2.84483,4.24107,-3.41504,-1.4075,4.64847,5.76047,2.94619,-6.63589,16.6743,-15.7244,-2.17812,-0.976723,3.22366,-4.57469,-1.18511,1.07816,-3.86233,-8.6192
2017-11-16,0.636647,-0.377305,-0.551136,-0.548837,0.287652,-0.094004,1.13211,-0.846186,1.8522,-0.633033,-4.6725,-1.65707,-0.471395,-1.69445,0.062585,3.32914,-1.12262,-3.80984,2.32565,3.95278,1.01534,-1.0846,0.016731,-1.70856,-1.40576,1.29406,1.2609,-0.080855,2.14275,-0.943795,-4.77286,-0.173526,2.19298,0.982675,10.7876,-5.82687,5.49287,-0.559701,-0.650034,-10.35,-1.94378,-0.461293,-2.58055,17.2731
2017-11-17,0.080913,0.24036,-0.054384,-0.083539,0.301495,0.674437,-0.072664,-1.20728,-0.385633,-0.477171,-0.248375,3.28953,1.16797,-1.87709,-1.96558,-2.43453,3.83039,-1.72259,2.46647,6.37783,-0.305517,4.53031,5.4061,4.34159,-0.291556,-2.14299,-1.55723,0.772528,-1.28539,-0.716257,0.568141,-1.09466,3.6775,-4.52839,11.3762,-8.22384,-0.170237,1.13348,2.56101,1.95719,-1.78496,-0.493443,-9.86687,-7.90485
2017-11-20,0.271733,0.452971,-0.054754,-1.11616,0.147781,1.58718,0.919283,-4.12308,0.592118,-2.28114,-3.23702,1.7479,-0.618906,1.60989,8.62673,-0.916448,2.87872,-0.028593,-0.617722,-1.49356,1.3749,0.486959,3.53672,10.3555,-1.62945,-0.149956,-0.910903,4.72244,0.706727,-0.608516,-3.28781,3.90596,0.40613,-0.448365,-5.38796,6.39702,3.21852,1.3508,2.66857,5.27888,0.899219,-3.91906,-4.65114,3.56672
2017-11-21,0.529545,0.360567,-0.731993,-1.21236,1.01909,-0.099041,-0.067859,-1.92464,0.858024,1.85976,-3.62721,-0.503427,3.85962,0.491181,2.48235,3.20035,-1.33522,-0.35298,-1.26087,2.04084,1.05712,0.587746,0.73377,0.803569,-1.31691,2.29756,0.54167,-0.879578,-1.95552,-0.322757,-1.85551,-2.93658,-3.66331,-5.70812,0.663237,2.82943,-0.056089,-2.17429,4.40675,-2.8347,0.149992,2.65119,-3.74215,11.7716
2017-11-22,0.698833,-0.021626,-0.228484,0.075188,1.98026,0.450338,-2.53173,1.94454,-1.8929,0.109012,2.45743,-4.64872,4.08045,0.639159,-2.94021,0.559789,3.24662,-3.80984,1.36782,-4.99323,-0.978487,2.11733,4.39592,2.85186,-2.67743,0.336034,-0.461556,-3.16909,-0.929898,-1.20501,4.83478,0.709658,-0.501101,0.91001,1.19327,3.92903,0.490938,-2.17429,7.03279,-3.53869,-0.61131,-1.20146,-1.56891,12.6963
2017-11-23,0.417366,0.198829,-0.333451,-0.708327,0.733264,0.531861,-1.93868,-1.53144,-0.248171,0.076706,1.09991,0.089911,1.89353,-0.437446,3.34919,0.007834,0.259223,-0.297615,5.97171,2.24748,-0.855926,0.691062,5.80931,0.957244,0.654416,-0.435792,1.40653,-0.608627,0.07199,-0.818754,-2.55933,0.459728,1.06921,-6.53325,0.167562,5.77449,-2.89866,-2.17877,8.66959,1.37149,-2.25374,-1.08251,4.52907,-2.4675
2017-11-24,0.140894,0.121504,-0.153207,-0.137709,0.301506,0.202388,-0.808341,-1.96262,-1.28903,0.150516,5.70286,4.56156,1.11373,-0.552074,-2.39662,0.362998,0.981195,-1.30247,2.20843,1.6155,0.265889,2.40009,-2.51901,-2.30079,-0.738504,-0.282111,1.21965,-3.01546,1.86122,0.197702,-5.11275,1.08706,1.87341,-6.53325,-13.8725,14.6719,-1.42385,0.192207,-1.75583,0.913153,-0.323412,2.88572,-5.00638,5.81709
2017-11-27,0.39813,0.069992,-0.348673,-0.491875,0.917867,0.807702,0.189281,-2.7261,0.345629,-0.608688,-2.82069,1.79801,2.93807,-2.51106,-1.97863,-1.86618,2.30913,-2.39516,-2.9979,3.4922,2.28322,1.31937,-8.64726,-6.72396,0.565757,-0.16058,1.33969,-0.658234,-3.41504,-0.031314,2.11889,-1.6096,-1.46683,0.223734,-1.3751,3.11332,0.220906,0.071402,-1.91739,11.3413,1.15701,-3.91906,5.97694,-8.69176
2017-11-28,-0.44488,0.359923,0.462792,0.294968,-0.63331,0.567158,1.31055,0.503344,0.005134,1.24703,-2.14918,0.70549,1.45946,0.928009,4.28962,-0.501345,2.27524,-0.368051,-1.04472,-0.006497,-3.11306,2.3215,11.1024,2.22007,1.73717,-0.635639,5.18111,-2.19332,-3.32286,-0.171736,-5.15372,0.217361,-1.0668,-6.51773,3.26729,0.017226,0.300826,-2.17429,8.93146,2.35551,3.84587,0.62741,-3.17918,-3.09888
2017-11-29,-0.202381,0.529341,0.141115,-0.788285,-0.310836,1.58718,1.30114,-1.66225,-1.01029,-0.693863,-4.10067,1.72608,4.0854,-1.80463,-1.56559,0.408247,0.687116,-0.154015,-1.44435,8.88141,-0.251208,-0.90939,5.96004,6.3853,-2.18025,-1.10035,0.539382,2.57283,1.06173,-0.151867,0.731027,-5.27483,-0.238876,5.58249,-12.3742,2.88486,-0.389462,-2.17429,5.20546,9.034,0.894457,-2.39201,6.60817,-7.9128
2017-11-30,0.383067,-0.638654,0.78854,1.34261,0.970417,-1.59558,3.25051,-4.12017,-2.42078,1.1196,-5.78529,4.64872,4.2064,0.026468,-2.19447,4.96372,-0.441898,2.55481,-9.38349,-5.22053,-0.784128,4.14272,-6.56308,-10.2832,-0.969791,-0.417653,1.76932,1.96336,3.43415,-0.240754,-3.27883,-0.21809,-4.07062,-6.53325,-0.702575,9.0467,1.61665,-0.439738,-7.26366,-1.33486,3.19896,-3.04877,0.093412,-17.4513
2017-12-01,-0.050773,0.058465,-0.315562,0.455313,0.379999,1.59558,-3.25051,0.680545,-0.635275,-2.46196,-0.874972,2.36637,2.77927,-0.324876,2.02571,0.459405,-3.54223,1.1805,9.73853,-2.93255,1.08198,-1.38753,-7.37601,10.0306,-0.777623,-0.09304,-2.37497,1.26937,-1.35574,0.037335,5.15372,-4.2448,3.37798,-5.04517,-3.81017,-13.695,-1.26827,-0.069882,4.34555,-5.62456,1.40388,-1.07977,2.95475,9.52627
2017-12-04,0.235904,-0.116161,0.101512,0.267866,-0.301002,0.131267,0.540374,0.550151,0.71672,-1.14769,-0.255876,-0.178906,-0.15335,0.22309,3.55651,1.89559,-1.29325,-1.59706,1.92638,-1.58018,4.02009,3.21023,-4.42498,3.57762,0.304516,0.005225,-3.84745,1.64053,2.1481,0.802805,-0.46758,-0.348749,-1.81311,0.672538,-2.20396,0.812775,2.19384,2.17429,-2.28162,-10.9573,-0.238506,-3.85099,6.72178,4.84977
2017-12-05,-0.321225,0.339404,0.098747,0.021588,-1.1245,0.555373,0.725982,-0.107999,-0.298504,1.21606,-1.34751,1.41616,-0.940119,-1.49014,-0.319499,-3.64012,0.605804,-1.07198,-4.73149,11.7401,0.711667,0.676207,1.14717,-4.23432,1.53299,-0.058418,0.187669,-0.380261,1.80145,-1.4075,0.270001,-2.1414,0.086365,1.34268,-11.4737,-6.82926,2.48,0.772641,4.89399,-1.13914,3.7784,2.16789,2.0895,-3.81638
2017-12-06,-0.578349,0.469775,0.233965,0.358394,-1.30862,0.209383,0.132844,0.761353,-0.906881,1.75372,0.259619,-1.93716,-1.70547,-1.21501,-2.6815,-0.367811,1.97044,-1.01131,-7.62781,7.06663,1.82171,4.51698,-2.97173,5.43416,0.636022,1.84813,1.8022,3.29022,1.70018,-0.477776,2.77586,-9.5e-05,0.614892,-4.76296,6.67,-11.3375,1.96036,-0.147261,3.67084,-8.90855,3.7784,-1.3488,-0.402539,-0.623178
2017-12-07,-0.706884,0.139061,0.500806,0.361404,-2.00591,0.761634,2.34491,2.22944,0.292339,-1.08702,-2.20734,-0.365455,1.72315,-0.214759,-0.984396,-5.93456,2.15076,0.214788,-0.454511,-2.57256,1.64845,2.01004,3.56267,-5.44791,-2.42615,-0.029806,-0.977338,-2.34032,-2.81102,-0.710108,-3.0045,-1.82095,2.54218,-0.73418,7.19336,-8.79079,3.58696,-0.729326,-1.14733,-6.28519,2.42763,-2.21228,-4.59296,3.42871
2017-12-08,-0.032974,0.354546,0.00525,0.691192,-1.00982,1.0037,1.09573,2.13802,0.887226,1.36152,-3.18331,1.70122,0.495408,-0.563203,-0.885128,1.59123,2.062,-0.043778,1.69962,-3.02751,1.06309,1.74167,9.28519,-1.94602,-0.177797,-2.86082,2.29047,1.86966,2.89807,-0.445743,-2.74182,-5.38019,-0.775991,-5.05005,2.24349,0.205218,0.350945,-0.92385,1.81541,2.18485,-1.62086,-0.51002,-8.53523,-3.29662
